CustomerID,VehicleID,VehicleModel,VehicleYOM,VehicleMake
Cust10642,Vehicle28058,Fusion,2012,Volkswagen
Cust10643,Vehicle9558,Fusion,2013,Ford
Cust10644,Vehicle10194,Silverado,1995,Chevrolet
Cust10646,Vehicle32496,Highlander,1998,Toyota
Cust10647,Vehicle22626,Highlander,1998,Toyota
Cust1065,Vehicle35901,Escape,2006,Ford
Cust10650,Vehicle38723,Escape,1997,Ford
Cust10652,Vehicle20921,A3,1999,Audi
Cust10653,Vehicle6979,A3,2000,Audi
Cust10654,Vehicle33830,Passat,2007,Volkswagen
Cust10655,Vehicle28955,Passat,2003,Volkswagen
Cust10656,Vehicle16036,Neon,2009,Dodge
Cust10657,Vehicle29384,Neon,2008,Audi
Cust10658,Vehicle11712,Jetta,2006,Volkswagen
Cust10659,Vehicle34432,Jetta,2006,Volkswagen
Cust1066,Vehicle31118,Neon,1995,Dodge
Cust10662,Vehicle16074,Legacy,2007,Suburu
Cust10663,Vehicle19588,Legacy,2008,Suburu
Cust10664,Vehicle22252,RAM,2009,Ford
Cust10666,Vehicle25109,Malibu,2012,Chevrolet
Cust10667,Vehicle4981,Neon,2012,Chevrolet
Cust10668,Vehicle19150,Ultima,2001,Nissan
Cust10669,Vehicle9922,Ultima,2000,Nissan
Cust1067,Vehicle21009,A5,2009,Audi
Cust10672,Vehicle9223,Neon,2007,Dodge
Cust10673,Vehicle13642,Neon,2007,Dodge
Cust10674,Vehicle4126,Malibu,2013,Chevrolet
Cust10675,Vehicle6515,Malibu,2013,Volkswagen
Cust10676,Vehicle23269,Pathfinder,2010,Nissan
Cust10677,Vehicle21632,Pathfinder,2010,Nissan
Cust10678,Vehicle23943,Legacy,2009,Suburu
Cust1068,Vehicle18509,X6,1998,BMW
Cust10680,Vehicle7308,A3,2009,Toyota
Cust10684,Vehicle5016,RAM,2004,???
Cust10685,Vehicle7108,Grand Cherokee,2000,Dodge
Cust10687,Vehicle33801,Corolla,2013,Saab
Cust10689,Vehicle17760,Maxima,1997,Nissan
Cust1069,Vehicle35164,A5,1997,Audi
Cust10690,Vehicle6636,A3,1998,Audi
Cust10692,Vehicle32781,MDX,1996,Accura
Cust10693,Vehicle21974,MDX,1998,Accura
Cust10694,Vehicle20977,Tahoe,1999,Chevrolet
Cust10695,Vehicle27187,Tahoe,1998,Chevrolet
Cust10696,Vehicle9104,ML350,2009,Chevrolet
Cust10698,Vehicle5538,MDX,2000,Accura
Cust10699,Vehicle38203,MDX,2000,Accura
Cust1070,Vehicle32335,F150,2004,Ford
Cust10701,Vehicle37850,95,2013,Saab
Cust10702,Vehicle24008,Pathfinder,2005,Dodge
Cust10703,Vehicle15049,RAM,2008,Nissan
Cust10704,Vehicle34247,Escape,1998,Ford
Cust10705,Vehicle9437,Escape,2013,Audi
Cust10706,Vehicle32921,ML350,2009,Mercedes
Cust1071,Vehicle33510,A3,2003,Audi
Cust10712,Vehicle3042,MDX,2009,Accura
Cust10713,Vehicle14209,TL,2009,Accura
Cust10715,Vehicle16551,Maxima,2012,Ford
Cust10716,Vehicle5925,RAM,2005,Dodge
Cust10717,Vehicle20479,RAM,2003,Dodge
Cust10718,Vehicle34640,Pathfinder,2010,Nissan
Cust10719,Vehicle4761,Pathfinder,2008,Nissan
Cust1072,Vehicle5340,Civic,1995,Honda
Cust10722,Vehicle11684,Neon,2006,Dodge
Cust10723,Vehicle35996,Neon,2008,Dodge
Cust10724,Vehicle26296,A5,1999,Audi
Cust10725,Vehicle32832,A5,1999,Audi
Cust10726,Vehicle23723,Pathfinder,2000,Volkswagen
Cust10727,Vehicle39153,Pathfinder,2003,Volkswagen
Cust10728,Vehicle15494,Civic,2005,Honda
Cust10729,Vehicle14052,Pathfinder,2005,Nissan
Cust10731,Vehicle11234,Camry,1998,Toyota
Cust10732,Vehicle37835,CRV,2005,Volkswagen
Cust10733,Vehicle10484,Passat,2004,Volkswagen
Cust10735,Vehicle6760,Impreza,2006,Suburu
Cust10736,Vehicle27866,Forrestor,1999,Accura
Cust10737,Vehicle35122,MDX,1999,Suburu
Cust10738,Vehicle28742,Malibu,1998,Audi
Cust10739,Vehicle29875,Malibu,1998,Audi
Cust10740,Vehicle36673,3 Series,2010,BMW
Cust10741,Vehicle36948,3 Series,2011,BMW
Cust10742,Vehicle14411,Tahoe,2007,Nissan
Cust10743,Vehicle19309,Pathfinder,2009,Chevrolet
Cust10744,Vehicle28634,Malibu,2008,Chevrolet
Cust10746,Vehicle25535,Grand Cherokee,2003,Jeep
Cust10747,Vehicle5166,Grand Cherokee,2003,Suburu
Cust10748,Vehicle8782,ML350,2011,Mercedes
Cust10749,Vehicle2289,ML350,2014,Mercedes
Cust1075,Vehicle7423,X6,2005,BMW
Cust10750,Vehicle15147,Pathfinder,2006,Toyota
Cust10751,Vehicle34503,Pathfinder,2006,Nissan
Cust10752,Vehicle10225,Neon,1997,Dodge
Cust10753,Vehicle2401,Neon,2007,Dodge
Cust10754,Vehicle28378,M5,2008,Chevrolet
Cust10756,Vehicle19259,Legacy,1999,Saab
Cust10757,Vehicle19485,95,1999,Saab
Cust10758,Vehicle17842,X5,1999,BMW
Cust10759,Vehicle5246,X5,1999,BMW
Cust1076,Vehicle19979,Fusion,2010,Ford
Cust10760,Vehicle9195,Wrangler,2012,Jeep
Cust10761,Vehicle9460,Wrangler,2013,Jeep
Cust10762,Vehicle36516,Corolla,2008,Toyota
Cust10763,Vehicle20669,Corolla,2007,Toyota
Cust10764,Vehicle29609,Wrangler,2010,Jeep
Cust10765,Vehicle13563,Wrangler,2010,Jeep
Cust10766,Vehicle23297,93,2012,Saab
Cust10767,Vehicle31507,CRV,2007,Honda
Cust10768,Vehicle15424,RSX,2010,Accura
Cust10770,Vehicle11356,ML350,2002,Mercedes
Cust10772,Vehicle12540,Grand Cherokee,2003,Jeep
Cust10773,Vehicle17359,Grand Cherokee,1997,Nissan
Cust10774,Vehicle6920,A3,2007,Saab
Cust10776,Vehicle32166,A3,2013,Audi
Cust10779,Vehicle26850,Impreza,2009,Suburu
Cust1078,Vehicle26058,A3,2005,Audi
Cust10780,Vehicle12788,Camry,2005,Accura
Cust10781,Vehicle16928,Camry,2002,Accura
Cust10783,Vehicle16425,Pathfinder,1999,Dodge
Cust10785,Vehicle37301,X5,2007,BMW
Cust10786,Vehicle28983,C300,2002,Mercedes
Cust10788,Vehicle24511,Pathfinder,2007,Dodge
Cust10789,Vehicle24531,Pathfinder,2006,Nissan
Cust1079,Vehicle33101,95,2004,Saab
Cust10791,Vehicle34243,Impreza,2002,Nissan
Cust10792,Vehicle25050,Wrangler,1997,Jeep
Cust10794,Vehicle9045,Camry,2000,Volkswagen
Cust10795,Vehicle5293,Passat,2002,Volkswagen
Cust10796,Vehicle23989,TL,2009,Accura
Cust10797,Vehicle20374,TL,2012,Accura
Cust1080,Vehicle15369,M5,2013,BMW
Cust10800,Vehicle15419,RSX,2006,Accura
Cust10801,Vehicle4781,RSX,2005,Honda
Cust10802,Vehicle14501,Grand Cherokee,2011,Jeep
Cust10803,Vehicle6682,Grand Cherokee,2003,Jeep
Cust10804,Vehicle4050,Malibu,2001,Chevrolet
Cust10805,Vehicle15639,Malibu,2002,Chevrolet
Cust10806,Vehicle7936,ML350,2011,Saab
Cust10807,Vehicle12919,95,1998,Saab
Cust10809,Vehicle38056,93,1999,Saab
Cust1081,Vehicle10939,MDX,2005,Accura
Cust10810,Vehicle1979,93,2005,Mercedes
Cust10811,Vehicle37062,93,2004,Saab
Cust10812,Vehicle3870,Escape,2002,Ford
Cust10813,Vehicle31778,E400,2004,Mercedes
Cust10814,Vehicle23770,ML350,2010,BMW
Cust10815,Vehicle34826,ML350,2011,BMW
Cust10816,Vehicle26935,M5,2004,BMW
Cust10819,Vehicle11962,3 Series,2004,Jeep
Cust10820,Vehicle32488,A3,2006,BMW
Cust10821,Vehicle20762,X5,2013,BMW
Cust10823,Vehicle21649,Civic,2002,Saab
Cust10825,Vehicle37937,TL,2004,Accura
Cust10826,Vehicle23295,Jetta,1999,Volkswagen
Cust10827,Vehicle5816,Jetta,2003,Volkswagen
Cust10829,Vehicle26043,Legacy,2012,BMW
Cust1083,Vehicle9956,Maxima,2002,Nissan
Cust10831,Vehicle26463,95,2007,Saab
Cust10835,Vehicle18644,Neon,2002,Dodge
Cust10836,Vehicle23316,Impreza,2000,Toyota
Cust10837,Vehicle30928,Impreza,2000,Toyota
Cust10838,Vehicle32808,92x,1999,Saab
Cust10840,Vehicle38884,Wrangler,2010,Volkswagen
Cust10841,Vehicle28132,Passat,2010,Jeep
Cust10842,Vehicle15739,Malibu,1998,Chevrolet
Cust10843,Vehicle5008,Malibu,1998,Chevrolet
Cust10844,Vehicle17536,RAM,1997,Saab
Cust10845,Vehicle20935,RAM,1997,Saab
Cust10847,Vehicle35604,C300,2004,Mercedes
Cust10848,Vehicle39023,Pathfinder,2009,Nissan
Cust10849,Vehicle20693,Pathfinder,1998,Nissan
Cust1085,Vehicle17745,A3,2013,Audi
Cust10850,Vehicle3701,Accord,1997,Honda
Cust10852,Vehicle29995,Jetta,2004,Volkswagen
Cust10853,Vehicle11233,Jetta,2003,Volkswagen
Cust10854,Vehicle20026,92x,2011,Saab
Cust10856,Vehicle13228,X6,2003,BMW
Cust10857,Vehicle34991,X5,2003,BMW
Cust10858,Vehicle10017,92x,2005,Suburu
Cust10859,Vehicle11335,Legacy,2007,Saab
Cust1086,Vehicle4720,Legacy,2007,Suburu
Cust10860,Vehicle30990,Civic,2005,Jeep
Cust10861,Vehicle39594,Grand Cherokee,2005,Honda
Cust10868,Vehicle30916,CRV,2011,Honda
Cust10869,Vehicle11853,Impreza,2011,Suburu
Cust10870,Vehicle21521,Legacy,1999,Suburu
Cust10871,Vehicle5294,Accord,2007,Honda
Cust10872,Vehicle24949,Silverado,2008,Chevrolet
Cust10873,Vehicle5208,Civic,2004,Chevrolet
Cust10874,Vehicle17795,C300,2004,Mercedes
Cust10875,Vehicle14252,C300,2007,Mercedes
Cust10877,Vehicle26154,RAM,1998,Toyota
Cust10878,Vehicle26663,TL,2001,Accura
Cust1088,Vehicle38313,3 Series,2015,BMW
Cust10880,Vehicle9532,M5,2009,BMW
Cust10881,Vehicle26395,95,2007,Saab
Cust10882,Vehicle1825,Ultima,2004,Nissan
Cust10883,Vehicle29578,TL,2000,Nissan
Cust10884,Vehicle35071,RSX,2009,Ford
Cust10885,Vehicle7951,Fusion,2012,Accura
Cust10887,Vehicle10250,Accord,2009,Honda
Cust10889,Vehicle22368,MDX,2011,Jeep
Cust1089,Vehicle19964,Neon,2002,Dodge
Cust10891,Vehicle14099,E400,2002,Mercedes
Cust10895,Vehicle19200,TL,1998,Honda
Cust10896,Vehicle25736,Neon,2009,Jeep
Cust10897,Vehicle15511,Neon,2008,Jeep
Cust10899,Vehicle8731,Highlander,2010,Toyota
Cust1090,Vehicle11594,MDX,2011,Accura
Cust10900,Vehicle39502,Maxima,1998,Honda
Cust10901,Vehicle36709,Maxima,2000,Honda
Cust10902,Vehicle29575,TL,1995,Jeep
Cust10903,Vehicle27764,Grand Cherokee,1996,Accura
Cust10905,Vehicle13801,Impreza,2000,Suburu
Cust10906,Vehicle30310,Passat,2009,Volkswagen
Cust10907,Vehicle26477,Pathfinder,2001,Volkswagen
Cust10908,Vehicle22584,Passat,2014,Volkswagen
Cust1091,Vehicle2477,93,1995,Saab
Cust10910,Vehicle24916,Wrangler,2011,Audi
Cust10913,Vehicle21328,A3,2001,Jeep
Cust10914,Vehicle2526,Passat,1999,Volkswagen
Cust10915,Vehicle30821,Passat,2003,Suburu
Cust10916,Vehicle26386,E400,2007,Suburu
Cust10917,Vehicle32128,E400,2014,Mercedes
Cust1092,Vehicle31637,Accord,2004,Honda
Cust10920,Vehicle39571,Escape,2009,Ford
Cust10923,Vehicle36234,Camry,1997,Audi
Cust10924,Vehicle15442,Maxima,1999,Nissan
Cust10926,Vehicle13506,A3,2014,Audi
Cust10927,Vehicle19799,A3,2015,Audi
Cust10928,Vehicle28361,Jetta,2007,Volkswagen
Cust10929,Vehicle8640,Jetta,2012,Volkswagen
Cust1093,Vehicle20120,X5,2007,BMW
Cust10930,Vehicle19306,CRV,2004,Honda
Cust10931,Vehicle22818,CRV,2004,Volkswagen
Cust10932,Vehicle33981,Maxima,2014,Accura
Cust10933,Vehicle2563,TL,2014,Nissan
Cust10935,Vehicle5615,Camry,2004,Toyota
Cust10936,Vehicle37330,Silverado,1996,Jeep
Cust10937,Vehicle16247,Silverado,1997,Chevrolet
Cust1094,Vehicle26301,Fusion,2009,Ford
Cust10940,Vehicle8164,92x,2013,Nissan
Cust10941,Vehicle28705,Maxima,2011,Saab
Cust10942,Vehicle23641,95,2010,Saab
Cust10943,Vehicle22829,Camry,2009,Toyota
Cust10944,Vehicle26752,Camry,2007,Toyota
Cust10945,Vehicle20789,MDX,2004,Toyota
Cust10948,Vehicle14488,92x,2007,Saab
Cust10949,Vehicle4722,3 Series,2007,BMW
Cust1095,Vehicle28701,ML350,2005,Mercedes
Cust10951,Vehicle18131,3 Series,1995,Accura
Cust10952,Vehicle4259,93,1997,Saab
Cust10953,Vehicle22852,93,1997,Jeep
Cust10954,Vehicle28184,Ultima,2004,Accura
Cust10955,Vehicle5515,Ultima,2007,Accura
Cust10956,Vehicle3748,MDX,2004,Accura
Cust10957,Vehicle31017,MDX,2004,Suburu
Cust10959,Vehicle20384,Escape,2003,Ford
Cust1096,Vehicle17914,Highlander,2001,Toyota
Cust10961,Vehicle23691,Malibu,1997,Chevrolet
Cust10962,Vehicle5345,Civic,2008,Ford
Cust10963,Vehicle27331,Civic,2008,Honda
Cust10964,Vehicle20546,RSX,1998,Accura
Cust10965,Vehicle9358,RSX,1998,Accura
Cust10967,Vehicle14590,X5,1998,BMW
Cust10968,Vehicle12215,95,2006,Dodge
Cust10969,Vehicle5120,95,2005,Dodge
Cust10970,Vehicle29493,Forrestor,2001,Suburu
Cust10971,Vehicle12029,Forrestor,2000,Suburu
Cust10973,Vehicle29837,Neon,2009,Volkswagen
Cust10974,Vehicle29010,Legacy,2002,Nissan
Cust10975,Vehicle38762,Ultima,2005,Nissan
Cust10976,Vehicle8607,93,2012,Toyota
Cust10977,Vehicle21292,93,2012,Toyota
Cust1098,Vehicle26737,Pathfinder,2013,Nissan
Cust10980,Vehicle10003,TL,2007,Honda
Cust10981,Vehicle32890,Civic,2013,Accura
Cust10982,Vehicle26717,Malibu,2014,Chevrolet
Cust10983,Vehicle37430,Malibu,2004,Chevrolet
Cust10985,Vehicle25207,Pathfinder,2014,Nissan
Cust10986,Vehicle36970,TL,2001,Accura
Cust10987,Vehicle22990,MDX,2001,Accura
Cust10988,Vehicle30972,Pathfinder,2008,Nissan
Cust10989,Vehicle34495,Pathfinder,2002,Nissan
Cust1099,Vehicle4850,95,1999,Saab
Cust10991,Vehicle20551,Passat,2011,Volkswagen
Cust10992,Vehicle30600,Silverado,2007,Chevrolet
Cust10993,Vehicle16970,Silverado,1998,Chevrolet
Cust10994,Vehicle20758,Accord,2000,Honda
Cust10995,Vehicle5785,Legacy,2003,Honda
Cust10997,Vehicle39378,Passat,2008,Volkswagen
Cust10998,Vehicle2345,Pathfinder,2000,Suburu
Cust10999,Vehicle18344,Pathfinder,1999,Suburu
Cust1100,Vehicle22203,A3,2007,Audi
Cust11003,Vehicle16962,95,2003,Mercedes
Cust11004,Vehicle16827,RAM,2005,Dodge
Cust11006,Vehicle9553,Wrangler,2012,Jeep
Cust11009,Vehicle14949,92x,1997,Saab
Cust1101,Vehicle29996,92x,2007,Saab
Cust11010,Vehicle25751,F150,2004,Mercedes
Cust11011,Vehicle15378,Jetta,2004,Audi
Cust11012,Vehicle18837,Neon,1996,Dodge
Cust11013,Vehicle27178,Highlander,2008,Toyota
Cust11014,Vehicle12904,Maxima,2006,Suburu
Cust11015,Vehicle30474,M5,2012,Suburu
Cust11016,Vehicle34770,TL,2014,Accura
Cust11018,Vehicle8139,Tahoe,2012,Chevrolet
Cust11019,Vehicle39427,RSX,2010,Audi
Cust1102,Vehicle24938,95,2004,Saab
Cust11020,Vehicle26333,Escape,2001,Ford
Cust11022,Vehicle13169,95,2011,Saab
Cust11023,Vehicle33995,Legacy,2010,Accura
Cust11024,Vehicle33946,Corolla,2005,Toyota
Cust11025,Vehicle13787,3 Series,1998,BMW
Cust11026,Vehicle36770,RAM,2014,Suburu
Cust11027,Vehicle10004,A3,1997,Audi
Cust11028,Vehicle22628,Legacy,2001,Suburu
Cust11029,Vehicle26853,Wrangler,2012,Jeep
Cust11030,Vehicle27442,X5,2010,BMW
Cust11031,Vehicle25022,RAM,2011,Dodge
Cust11032,Vehicle29423,E400,2003,Suburu
Cust11034,Vehicle15558,MDX,2002,Suburu
Cust11035,Vehicle31860,Civic,2013,Ford
Cust11036,Vehicle5472,F150,2001,Ford
Cust11037,Vehicle14988,C300,1996,Mercedes
Cust11038,Vehicle24347,Pathfinder,2004,Volkswagen
Cust1104,Vehicle27074,Highlander,2008,Toyota
Cust11040,Vehicle38823,Impreza,2000,Suburu
Cust11041,Vehicle20322,Forrestor,2001,Suburu
Cust11042,Vehicle37565,F150,2009,Chevrolet
Cust11043,Vehicle22232,MDX,1996,Accura
Cust11044,Vehicle12223,RAM,2013,Dodge
Cust11045,Vehicle9878,3 Series,2014,BMW
Cust11046,Vehicle22071,93,2009,Saab
Cust11047,Vehicle23466,Escape,2002,Ford
Cust11049,Vehicle11552,M5,2006,BMW
Cust11050,Vehicle27887,X6,1998,BMW
Cust11051,Vehicle17055,A5,1998,Mercedes
Cust11052,Vehicle16494,F150,2008,Ford
Cust11053,Vehicle38174,Malibu,1998,Chevrolet
Cust11054,Vehicle38792,C300,2008,Toyota
Cust11055,Vehicle36163,X6,2002,BMW
Cust11056,Vehicle4120,Fusion,2009,Ford
Cust11058,Vehicle8458,93,2004,Saab
Cust11059,Vehicle9757,95,2002,Saab
Cust11060,Vehicle18791,MDX,2002,Accura
Cust11061,Vehicle21409,Forrestor,2005,Accura
Cust11062,Vehicle38525,Maxima,2008,Nissan
Cust11063,Vehicle31876,Jetta,2003,Volkswagen
Cust11064,Vehicle17537,Legacy,2004,Volkswagen
Cust11068,Vehicle3348,93,1996,Saab
Cust1107,Vehicle8329,95,2000,Saab
Cust11070,Vehicle20273,RAM,2009,Ford
Cust11071,Vehicle30121,ML350,2010,BMW
Cust11072,Vehicle12495,Corolla,2001,Toyota
Cust11073,Vehicle8670,E400,2005,Saab
Cust11074,Vehicle36919,A3,2000,Audi
Cust11075,Vehicle29060,Tahoe,2009,Saab
Cust11078,Vehicle14444,Highlander,2008,Toyota
Cust11079,Vehicle6426,Malibu,2013,Chevrolet
Cust1108,Vehicle13694,Passat,1997,Volkswagen
Cust11080,Vehicle22855,Jetta,2011,Mercedes
Cust11082,Vehicle14532,RAM,2008,Volkswagen
Cust11083,Vehicle36939,X5,2004,BMW
Cust11087,Vehicle4548,Fusion,2015,Ford
Cust11088,Vehicle24791,3 Series,2006,BMW
Cust1109,Vehicle22422,93,2000,Saab
Cust11090,Vehicle25689,MDX,1995,Saab
Cust11091,Vehicle18359,Legacy,2012,BMW
Cust11092,Vehicle18376,A3,2008,Ford
Cust11095,Vehicle39506,Malibu,2000,Chevrolet
Cust11096,Vehicle24606,Tahoe,2007,Dodge
Cust11097,Vehicle18102,Fusion,2012,Ford
Cust11098,Vehicle8559,Ultima,2000,Jeep
Cust11099,Vehicle9117,3 Series,2004,BMW
Cust1110,Vehicle3183,Ultima,2006,Nissan
Cust11100,Vehicle10516,Escape,2014,Ford
Cust11101,Vehicle32980,X5,2011,BMW
Cust11102,Vehicle12909,Camry,2006,Ford
Cust11103,Vehicle35408,X5,1995,BMW
Cust11105,Vehicle15391,Forrestor,2003,Accura
Cust11106,Vehicle23615,Tahoe,2012,Chevrolet
Cust11109,Vehicle22370,A3,2009,Audi
Cust1111,Vehicle16877,RAM,2010,Dodge
Cust11113,Vehicle39585,92x,2010,Accura
Cust11114,Vehicle11367,Camry,2013,Toyota
Cust11115,Vehicle3485,3 Series,1997,BMW
Cust11116,Vehicle30962,E400,2010,Audi
Cust11117,Vehicle12852,TL,1999,Chevrolet
Cust11118,Vehicle8592,ML350,2002,Mercedes
Cust11119,Vehicle18790,E400,2008,Mercedes
Cust11120,Vehicle33968,Legacy,2010,Suburu
Cust11121,Vehicle32329,95,2003,Saab
Cust11122,Vehicle36703,Highlander,2012,Nissan
Cust11123,Vehicle3626,Wrangler,2014,Jeep
Cust11125,Vehicle12545,Neon,2003,Dodge
Cust11126,Vehicle19997,Jetta,2009,Volkswagen
Cust11129,Vehicle10434,Civic,2000,Jeep
Cust1113,Vehicle20457,X5,2001,BMW
Cust11130,Vehicle11455,Jetta,2002,Volkswagen
Cust11131,Vehicle14167,Malibu,1999,Suburu
Cust11132,Vehicle39017,Pathfinder,2009,Nissan
Cust11133,Vehicle17887,A3,2005,Audi
Cust11134,Vehicle2032,Malibu,1995,Chevrolet
Cust11135,Vehicle26235,RSX,2012,Toyota
Cust11136,Vehicle2103,Malibu,2015,Mercedes
Cust11138,Vehicle27859,Malibu,2013,Chevrolet
Cust11139,Vehicle6841,CRV,2007,Honda
Cust1114,Vehicle18255,93,2007,Saab
Cust11140,Vehicle10805,Passat,2003,Ford
Cust11141,Vehicle18377,Maxima,2005,Accura
Cust11142,Vehicle18077,C300,2013,Mercedes
Cust11143,Vehicle1591,92x,2013,Saab
Cust11145,Vehicle2759,95,2011,Saab
Cust11146,Vehicle11600,Pathfinder,2004,Nissan
Cust11147,Vehicle2392,X6,2013,Honda
Cust11149,Vehicle15245,Impreza,2003,Suburu
Cust11150,Vehicle17699,Legacy,2008,Suburu
Cust11151,Vehicle19197,92x,2012,Saab
Cust11153,Vehicle34601,93,1995,Saab
Cust11154,Vehicle20775,M5,2008,Accura
Cust11155,Vehicle31510,A3,2006,Audi
Cust11156,Vehicle5634,C300,2006,BMW
Cust11157,Vehicle20082,Legacy,2000,Ford
Cust11158,Vehicle8124,Corolla,2005,Toyota
Cust11161,Vehicle35003,TL,2012,Audi
Cust11162,Vehicle37305,Escape,1998,Ford
Cust11163,Vehicle4837,X6,2007,BMW
Cust11165,Vehicle20929,Silverado,1998,Audi
Cust11166,Vehicle34390,Highlander,2000,Toyota
Cust11167,Vehicle23924,MDX,2003,Accura
Cust11168,Vehicle9212,Wrangler,1999,Jeep
Cust11169,Vehicle14409,X5,2008,Accura
Cust1117,Vehicle26610,Legacy,2002,Suburu
Cust11170,Vehicle21395,Wrangler,2015,Saab
Cust11172,Vehicle14511,CRV,2011,Audi
Cust11173,Vehicle16454,Passat,2005,Volkswagen
Cust11174,Vehicle3805,Highlander,2006,Volkswagen
Cust11175,Vehicle22197,RAM,2010,Dodge
Cust11176,Vehicle39455,Ultima,2008,Nissan
Cust11177,Vehicle19023,RAM,1998,Dodge
Cust11178,Vehicle27525,92x,2010,Audi
Cust11179,Vehicle33325,Accord,2003,Suburu
Cust1118,Vehicle18973,Highlander,2011,Toyota
Cust11180,Vehicle17918,92x,2013,Saab
Cust11181,Vehicle38473,Jetta,2002,Volkswagen
Cust11182,Vehicle16170,RAM,2010,Audi
Cust11183,Vehicle22080,E400,2006,Ford
Cust11184,Vehicle22799,92x,2012,Saab
Cust11185,Vehicle29187,E400,2014,Toyota
Cust11186,Vehicle20094,Malibu,2003,Chevrolet
Cust11187,Vehicle27217,95,1999,Saab
Cust11189,Vehicle24723,TL,2001,Audi
Cust1119,Vehicle36119,Fusion,2015,Ford
Cust11190,Vehicle25209,Camry,2013,Volkswagen
Cust11191,Vehicle15193,Neon,2014,Dodge
Cust11192,Vehicle36822,RAM,2001,Dodge
Cust11193,Vehicle11632,Ultima,2008,Volkswagen
Cust11194,Vehicle7691,A5,2002,Audi
Cust11196,Vehicle34906,Pathfinder,1999,Volkswagen
Cust11197,Vehicle33959,Tahoe,2007,Chevrolet
Cust11198,Vehicle18096,Highlander,2000,Dodge
Cust1120,Vehicle4978,3 Series,2010,BMW
Cust11201,Vehicle4977,F150,2000,Ford
Cust11202,Vehicle30632,Wrangler,2005,Jeep
Cust11203,Vehicle36582,93,2000,Saab
Cust11204,Vehicle14626,X6,2004,BMW
Cust11205,Vehicle25234,Silverado,2012,Chevrolet
Cust11207,Vehicle16261,Escape,2001,Ford
Cust11208,Vehicle3323,MDX,2001,Accura
Cust1121,Vehicle21179,Passat,2000,Volkswagen
Cust11210,Vehicle11313,Maxima,2000,Toyota
Cust11211,Vehicle38433,Silverado,2013,BMW
Cust11212,Vehicle20662,Wrangler,1996,Chevrolet
Cust11214,Vehicle15301,ML350,2000,Mercedes
Cust11215,Vehicle30938,ML350,2009,Mercedes
Cust11219,Vehicle19130,TL,2002,Accura
Cust1122,Vehicle15265,Fusion,2008,Ford
Cust11220,Vehicle10724,A5,2002,Audi
Cust11221,Vehicle38788,CRV,2001,Honda
Cust11222,Vehicle34877,92x,2013,Jeep
Cust11223,Vehicle30741,Ultima,1999,Nissan
Cust11226,Vehicle22693,93,2005,BMW
Cust11227,Vehicle35883,Legacy,2013,Suburu
Cust11228,Vehicle23176,Corolla,2014,Honda
Cust1123,Vehicle38628,Maxima,1999,Nissan
Cust11230,Vehicle14594,Ultima,1998,Nissan
Cust11231,Vehicle31071,X5,2002,BMW
Cust11232,Vehicle24458,MDX,1997,Accura
Cust11233,Vehicle35326,Highlander,2006,Jeep
Cust11234,Vehicle20064,Corolla,2005,Toyota
Cust11235,Vehicle29880,RAM,2010,Dodge
Cust11236,Vehicle5784,Civic,2010,Honda
Cust11237,Vehicle9200,A3,2011,Audi
Cust11238,Vehicle21554,Pathfinder,2006,Nissan
Cust11239,Vehicle36139,RAM,2000,Dodge
Cust11240,Vehicle11020,Wrangler,2013,Jeep
Cust11241,Vehicle24954,Camry,2008,Toyota
Cust11242,Vehicle23881,Legacy,2002,Suburu
Cust11244,Vehicle24343,TL,2002,Accura
Cust11245,Vehicle6136,M5,2003,BMW
Cust11246,Vehicle34938,ML350,2000,Mercedes
Cust11247,Vehicle8107,95,1999,Saab
Cust11248,Vehicle35497,Neon,1999,Saab
Cust11249,Vehicle4813,93,1996,Saab
Cust11250,Vehicle33066,3 Series,1997,Honda
Cust11251,Vehicle2560,Impreza,1998,Suburu
Cust11253,Vehicle18125,Legacy,2004,Suburu
Cust11254,Vehicle14912,E400,2009,Mercedes
Cust11255,Vehicle39618,A5,2009,Audi
Cust11256,Vehicle18613,Jetta,2002,Volkswagen
Cust11257,Vehicle21057,CRV,2011,Toyota
Cust11258,Vehicle34106,Forrestor,2006,Mercedes
Cust1126,Vehicle10705,Escape,2013,Ford
Cust11261,Vehicle9110,Fusion,1996,Accura
Cust11262,Vehicle14539,Impreza,2010,Suburu
Cust11263,Vehicle15645,92x,2005,Saab
Cust11264,Vehicle7066,Camry,2002,Toyota
Cust11265,Vehicle15068,Passat,2006,Volkswagen
Cust11266,Vehicle39777,Highlander,1999,Toyota
Cust11267,Vehicle21842,X5,2002,BMW
Cust11268,Vehicle12210,Passat,2001,Saab
Cust11269,Vehicle16598,Accord,2015,Honda
Cust1127,Vehicle34473,Impreza,2001,Suburu
Cust11270,Vehicle5545,F150,2006,Suburu
Cust11272,Vehicle25941,92x,2006,Volkswagen
Cust11273,Vehicle1428,Neon,2013,Dodge
Cust11275,Vehicle3147,Wrangler,2007,Audi
Cust11276,Vehicle37510,A5,2009,Audi
Cust11277,Vehicle8404,Malibu,2010,Dodge
Cust11278,Vehicle20893,A5,2009,Audi
Cust11279,Vehicle32591,Escape,2008,Ford
Cust1128,Vehicle25120,M5,1998,BMW
Cust11280,Vehicle5092,E400,2010,Mercedes
Cust11281,Vehicle33927,Accord,2003,Suburu
Cust11282,Vehicle33372,Ultima,2002,Nissan
